job_role,skills,skills_count,experience,skill_SQL,skill_Английский—_B2_—_Средне-продвинутый,skill_Английский_язык,skill_Python,skill_Docker,skill_Git,skill_Kubernetes,skill_PostgreSQL,skill_CI_CD,skill_JavaScript,skill_Английский—_B1_—_Средний,skill_Бизнес-анализ,skill_Английский—_C1_—_Продвинутый,skill_Аналитическое_мышление,skill_REST_API,skill_TypeScript,skill_Linux,skill_React,skill_Figma,skill_Деловая_коммуникация,skill_BPMN,skill_Java,skill_API,skill_UML,skill_Redis,skill_MySQL,skill_Agile,skill_Power_BI,skill_UX,skill_Postman,skill_HTML,skill_Atlassian_Jira,skill_UI,skill_DevOps,skill_PHP,skill_Grafana,skill_Adobe_Photoshop,skill_Разработка_технических_заданий,skill_Русский—_C2_—_В_совершенстве,skill_MS_Excel,skill_User_Story,skill_REST,skill_RabbitMQ,skill_Scrum,skill_Постановка_задач_разработчикам,skill_QA,skill_Project_management,skill_Prometheus,skill_CSS,skill_SOAP,skill_Русский—_C1_—_Продвинутый,skill_Angular,skill_Apache_Kafka,skill_Laravel,skill_Adobe_Illustrator,skill_Анализ_данных,skill_Gitlab,skill_Golang,skill_Node_js,skill_Системный_анализ
Frontend Developer,JavaScript; TypeScript; Angular; Vue; React; HTML; Sass; REST API; Git; SPA,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Frontend Developer,TypeScript; NextGIS; Git,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,JavaScript; Node.js; MySQL; Python; Java; TypeScript; React; Английский — C1 — Продвинутый,8,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Frontend Developer,TypeScript,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Node.js; React; API; GraphQL; REST; PostgreSQL; AWS; GCP; Azure; Английский — C1 — Продвинутый; Узбекский — C1 — Продвинутый,11,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Frontend Developer,Laravel; HTML; CSS; JavaScript; Bootstrap; VueJS; Joomla CMS; Wordpress; React; Русский — A2 — Элементарный,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Frontend Developer,PHP; Git; C#; SQL,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,HTML5; CSS; React; JavaScript; MySQL; Английский — B2 — Средне-продвинутый,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Деловая коммуникация; Business Development; Работа с ключевыми клиентами; B2B Продажи; Sales Management,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Платежи / Переводы; SQL; Agile,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Project management,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Project management; SDLC; Agile Project Management; Английский — B2 — Средне-продвинутый,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Бизнес-анализ; Стратегическое планирование,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Python; FastAPI; PostgreSQL; MongoDB; Английский — B1 — Средний,5,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,JavaScript; Node.js; Flutter; CSS3; HTML; JS; Vite; Zustand; React.js,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Frontend Developer,Nuxt; JavaScript; Tailwind; TanStack; Tailwindcss; Docker; REST; Frontend; API; Vue.js; Git,11,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,JavaScript; TypeScript; React; Node.js; C++; Английский — B2 — Средне-продвинутый,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Frontend Developer,React; MySQL; Git; HTML; Go,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,JS; TypeScript; HTML; JavaScript; CSS3; Git,6,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,PostgreSQL; Kafka; REST API; Django Framework; FastAPI; Redis; Celery; VueJS; TypeScript; Docker; Kubernetes; SOAP; JWT; SQLAlchemy; Git; HTML5; CSS3; DRF,18,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Frontend Developer,React; TypeScript; JavaScript,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,JavaScript; Angular,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DevOps Engineer,DevOps; Python; Jenkins; Английский язык; Gitlab; Golang; Groovy; Ansible; Terraform; Kubernetes; OpenShift; Docker; Git; Английский — B2 — Средне-продвинутый,14,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DevOps Engineer,Docker; Linux; Администрирование серверов Linux; RabbitMQ; Zabbix,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Linux; Jenkins; Docker,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,SQL; Python; Apache Airflow; API; JSON; HTTP; REST API; Figma; pandas; DAX; Математическая статистика; Английский — A2 — Элементарный,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,TCP/IP; DNS; VPN; Linux; VMware; Proxmox; Docker; Kubernetes; Helm; Prometheus; Grafana; Zabbix; ELK,13,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Английский — B2 — Средне-продвинутый,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Kubernetes; Linux; Jenkins; PostgreSQL; Git; Grafana; MongoDB; Redis; Docker; GitLab CI; DevOps; Администрирование серверов Linux,12,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,React; CI/CD; Docker; Git; TypeScript; SQL,6,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Kubernetes; RabbitMQ; PostgreSQL; CI/CD; Clickhouse; Nginx,6,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Gitlab; CI/CD; Kubernetes; HAProxy; Nginx; Linux; DevOps; Helm; ELK; Grafana; Prometheus; Apache Kafka; RabbitMQ; Terraform; Docker; Redis; MiniO; Keycloak; PostgreSQL; MySQL; MongoDB,21,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
DevOps Engineer,"OpenNebula; Kubernetes; CI/CD; Terraform; Gitlab; Ansible; IaaS, PaaS, SaaS; KVM, VMware, Hyper-V; Английский — B2 — Средне-продвинутый",9,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DevOps Engineer,Английский язык; Linux; SLA; Cisco; PowerShell; ISO 27001; Computer troubleshooting; Английский — C1 — Продвинутый,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Английский язык; Английский — B2 — Средне-продвинутый,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Английский язык,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,CI/CD; Linux; DevOps; Bash; Kubernetes; Docker,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Kubernetes; Clickhouse; Apache Airflow; DataOps,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,PHP; Laravel; REST API; MySQL; SOLID,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DevOps Engineer,Azure; AKS; Docker; Kubernetes; Terraform; Helm; Bitbucket; PowerShell; Bash; Python; Puppet; Ansible; Prometheus; Английский — B1 — Средний,14,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Python; REST API; Apache Kafka; RabbitMQ; Redis; Celery; PyTorch; OpenAI API; TensorFlow; PostgreSQL; Sphinx; Docker; Kubernetes; GitLab CI; Yandex Cloud; Spark; VueJS; React; TypeScript; архитектура систем; Лидерство,21,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DevOps Engineer,CI/CD; UML; DevOps; SOLID; Английский — B2 — Средне-продвинутый,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,AppSec; OWASP Top 10; OWASP; ASVS; CWE; Semgrep CE; Bandit; Gitleaks; Trivy; CI/CD; Rapid7; OpenVAS; SBOM,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,LLM; Docker; Bash; Python; Linux; CI/CD; Kubernetes,7,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Cyber Security; IT Infrastructure; Английский язык,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Docker; Gitlab; MongoDB; Kubernetes; PostgreSQL; OpenShift,6,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DevOps Engineer,Docker; Linux; Kubernetes; Git; Helm; CI/CD,6,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,DevOps; Unix; CI/CD; Kubernetes; Linux,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Английский язык; Немецкий язык; Английский язык - B1; Немецкий язык - B1; Git; CI/CD; Linux; DevOps; Базы данных; СУБД; Администрирование серверов Linux; Немецкий — B1 — Средний; Английский — B1 — Средний,13,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Kubernetes; GitLab CI; Jenkins; Argo CD; Terraform; Ansible; Docker; Prometheus; Grafana,9,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Английский — B2 — Средне-продвинутый,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Kubernetes; CI/CD; Docker; Gitlab; Python,5,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DevOps Engineer,Kubernetes; Docker,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,AWS; MLflow; Terraform; Kubernetes; CI/CD; Prometheus; Grafana; ELK; Английский — B1 — Средний,9,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,API; Git; SQL; Figma; CI/CD; QA,6,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Zabbix; PostgreSQL; ORACLE; Python; Bash; PowerShell; Prometheus; Grafana; ELK; DevOps,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Английский язык; Немецкий язык; Английский язык - B1; Немецкий язык - B1; Git; CI/CD; Linux; DevOps; Базы данных; СУБД; Администрирование серверов Linux; Немецкий — B1 — Средний; Английский — B1 — Средний,13,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Zendesk; Atlassian Jira; Slack; Confluence; Prometheus; Grafana; Postman; Английский — B2 — Средне-продвинутый,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Linux; Docker; Kafka; SQL; DevOps; Apache Airflow; CI/CD; Git; Nginx; HAProxy; Zabbix,11,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Английский язык; Информационная безопасность; ERP; CRM; DevOps; ITIL; Project management; Аналитическое мышление; Лидерство; Бюджетирование; Автоматизация процессов; Английский — C1 — Продвинутый,12,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,GitLab CI; DevSecOps; Аналитическое мышление; Docker; Kubernetes,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Golang; Amazon Web Services; DevOps; React; QA; Flutter; Казахский — C1 — Продвинутый; Русский — C2 — В совершенстве; Английский — C1 — Продвинутый,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DevOps Engineer,Bash; Kubernetes; Gitlab; Kafka; Zabbix; GitLab CI; Hadoop; Linux,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DevOps Engineer,Linux; SQL; PostgreSQL; Docker; Техническая поддержка; ELK; Prometheus; Grafana; Zabbix; Postman; REST API; SOAP; Интеграционное тестирование; Регрессионное тестирование; Нагрузочное тестирование; Функциональное тестирование; Kubernetes; Apache Kafka; Windows Server,19,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
DevOps Engineer,Английский язык; LLM; Русский — B2 — Средне-продвинутый; Английский — B2 — Средне-продвинутый,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Linux; MikroTik; pfSense; VPN; IPSec; OpenVPN; VLAN; Zabbix; Prometheus; Grafana; ELK; Docker; Proxmox; BGP; OSPF; Маршрутизация; FIrewall; NAT; ACL; Wireshark; Ubuntu; DevOps,22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Java; Node.js; DevOps; PostgreSQL; REST; Teamleading; ИТ-архитектура; Клиент-серверная архитектура; Микросервисная архитектура; Интеграционное тестирование; Интеграция программных модулей; Системная интеграция; Оптимизация кода; System Analysis; SQL; API; JSON API; REST API; SaaS; Внедрение систем информационной безопасности; Внутренний аудит информационных систем; Внешний аудит информационных систем; Постановка задач разработчикам; Разработка ПО; Веб-программирование; Нелинейное программирование; Линейное программирование; Code Optimization; Рефакторинг кода; Серверное программирование,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DevOps Engineer,Java; Azure; AngularJS; Spring Boot; Agile; Kubernetes; Английский — B2 — Средне-продвинутый,7,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Project management; Teamleading; Аналитическое мышление; Business Development,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,JavaScript; Английский — B1 — Средний,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,MongoDB; Docker; PostgreSQL; swarm; Prometheus; ELK; Clickhouse; sentry; MySQL; DevOps; Elasticsearch; Kubernetes; Git; CI/CD; GitLab CI; RabbitMQ; k8s; Ansible; Английский — B1 — Средний,19,3,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,high-load; Docker; Kubernetes; GCP (Good Clinical Practice); CI/CD; Temporal; CockroachDB; GitOps; Go; Python,10,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,CI/CD; DevOps; Gitlab; Kubernetes; Docker,5,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
